,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end,county_of_current_residence_estimate,origin_movers_us_estimate,origin_movers_same_county_estimate,origin_movers_diff_county_same_state_estimate,origin_movers_diff_state_estimate,origin_movers_abroad_estimate,county_of_residence_1_year_ago_estimate,dest_movers_us_estimate,dest_movers_same_county_estimate,dest_movers_diff_county_same_state_estimate
57,5.0,72,11.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Añasco Municipio,29876.0,319.0,27983.0,540.0,1893.0,495.0,1294.0,440.0,599.0,213.0,,,,,90.0,85.0,Aguadilla Municipio,Añasco Municipio,72_005,72_011,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
58,5.0,72,13.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Arecibo Municipio,99990.0,863.0,93186.0,1249.0,6804.0,1100.0,4738.0,940.0,2066.0,471.0,,,,,175.0,89.0,Aguadilla Municipio,Arecibo Municipio,72_005,72_013,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
59,5.0,72,21.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,,,,,22.0,27.0,Aguadilla Municipio,Bayamón Municipio,72_005,72_021,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
60,5.0,72,23.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,,,,,20.0,33.0,Aguadilla Municipio,Cabo Rojo Municipio,72_005,72_023,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
61,5.0,72,27.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Camuy Municipio,39039.0,491.0,37379.0,452.0,1660.0,401.0,790.0,262.0,870.0,297.0,,,,,115.0,109.0,Aguadilla Municipio,Camuy Municipio,72_005,72_027,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
62,5.0,72,54.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Florida Municipio,15427.0,391.0,14026.0,539.0,1401.0,437.0,945.0,406.0,456.0,218.0,,,,,13.0,23.0,Aguadilla Municipio,Florida Municipio,72_005,72_054,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
63,5.0,72,61.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Guaynabo Municipio,100083.0,1010.0,93765.0,1073.0,6318.0,778.0,2522.0,493.0,3796.0,688.0,,,,,14.0,23.0,Aguadilla Municipio,Guaynabo Municipio,72_005,72_061,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
64,5.0,72,63.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Gurabo Municipio,41816.0,498.0,39511.0,633.0,2305.0,548.0,1378.0,505.0,927.0,324.0,,,,,20.0,34.0,Aguadilla Municipio,Gurabo Municipio,72_005,72_063,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
65,5.0,72,69.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Humacao Municipio,59458.0,727.0,55358.0,749.0,4100.0,734.0,2360.0,515.0,1740.0,509.0,,,,,33.0,54.0,Aguadilla Municipio,Humacao Municipio,72_005,72_069,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
66,5.0,72,71.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Isabela Municipio,46951.0,485.0,44836.0,556.0,2115.0,550.0,1368.0,472.0,747.0,298.0,,,,,213.0,163.0,Aguadilla Municipio,Isabela Municipio,72_005,72_071,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
67,5.0,72,73.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Jayuya Municipio,17821.0,288.0,16665.0,455.0,1156.0,372.0,985.0,351.0,171.0,85.0,,,,,27.0,32.0,Aguadilla Municipio,Jayuya Municipio,72_005,72_073,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
68,5.0,72,79.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Lajas Municipio,27610.0,269.0,25979.0,414.0,1631.0,426.0,1145.0,354.0,486.0,216.0,,,,,28.0,30.0,Aguadilla Municipio,Lajas Municipio,72_005,72_079,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
69,5.0,72,91.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Manatí Municipio,49205.0,460.0,47306.0,428.0,1899.0,442.0,827.0,251.0,1072.0,319.0,,,,,68.0,52.0,Aguadilla Municipio,Manatí Municipio,72_005,72_091,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
70,5.0,72,93.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Maricao Municipio,6145.0,173.0,5733.0,225.0,412.0,206.0,282.0,179.0,130.0,87.0,,,,,28.0,45.0,Aguadilla Municipio,Maricao Municipio,72_005,72_093,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
71,5.0,72,97.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Mayagüez Municipio,91234.0,853.0,83516.0,993.0,7718.0,1045.0,5129.0,841.0,2589.0,516.0,,,,,174.0,108.0,Aguadilla Municipio,Mayagüez Municipio,72_005,72_097,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
72,5.0,72,99.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Moca Municipio,42887.0,663.0,40092.0,771.0,2795.0,778.0,2009.0,708.0,786.0,338.0,,,,,197.0,157.0,Aguadilla Municipio,Moca Municipio,72_005,72_099,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
73,5.0,72,101.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Morovis Municipio,32024.0,529.0,30890.0,539.0,1134.0,458.0,541.0,360.0,593.0,321.0,,,,,39.0,30.0,Aguadilla Municipio,Morovis Municipio,72_005,72_101,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
74,5.0,72,105.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Naranjito Municipio,29570.0,310.0,28957.0,235.0,613.0,211.0,157.0,100.0,456.0,193.0,,,,,24.0,38.0,Aguadilla Municipio,Naranjito Municipio,72_005,72_105,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
75,5.0,72,113.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Ponce Municipio,174100.0,943.0,158364.0,1532.0,15736.0,1410.0,12915.0,1260.0,2821.0,540.0,,,,,103.0,113.0,Aguadilla Municipio,Ponce Municipio,72_005,72_113,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
76,5.0,72,115.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Quebradillas Municipio,27738.0,376.0,26635.0,491.0,1103.0,444.0,583.0,336.0,520.0,282.0,,,,,27.0,45.0,Aguadilla Municipio,Quebradillas Municipio,72_005,72_115,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
77,5.0,72,117.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Rincón Municipio,16097.0,271.0,15486.0,239.0,611.0,208.0,218.0,134.0,393.0,201.0,,,,,131.0,161.0,Aguadilla Municipio,Rincón Municipio,72_005,72_117,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
78,5.0,72,121.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,,,,,26.0,40.0,Aguadilla Municipio,Sabana Grande Municipio,72_005,72_121,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
79,5.0,72,127.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,,,,,39.0,37.0,Aguadilla Municipio,San Juan Municipio,72_005,72_127,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
80,5.0,72,131.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,San Sebastián Municipio,46621.0,755.0,42257.0,988.0,4364.0,888.0,3043.0,766.0,1321.0,452.0,,,,,93.0,64.0,Aguadilla Municipio,San Sebastián Municipio,72_005,72_131,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
81,5.0,72,139.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Trujillo Alto Municipio,82569.0,1002.0,76648.0,1053.0,5921.0,908.0,3230.0,688.0,2691.0,506.0,,,,,29.0,33.0,Aguadilla Municipio,Trujillo Alto Municipio,72_005,72_139,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
82,5.0,72,141.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Utuado Municipio,34447.0,432.0,31326.0,515.0,3121.0,597.0,2163.0,498.0,958.0,382.0,,,,,15.0,25.0,Aguadilla Municipio,Utuado Municipio,72_005,72_141,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
83,5.0,ASI,0.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Asia,-,,,,,,,,,,,,,,,36.0,55.0,Aguadilla Municipio,,72_005,Asia,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
84,5.0,CAM,0.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Central America,-,,,,,,,,,,,,,,,53.0,60.0,Aguadilla Municipio,,72_005,Central America,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
85,5.0,CAR,0.0,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Caribbean,-,,,,,,,,,,,,,,,16.0,25.0,Aguadilla Municipio,,72_005,Caribbean,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
86,7.0,12,95.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Florida,Orange County,1048784.0,6112.0,820789.0,6357.0,225287.0,6074.0,137228.0,4701.0,51297.0,2986.0,36762.0,2247.0,2708.0,527.0,166.0,232.0,Aguas Buenas Municipio,Orange,72_007,12_095,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
87,7.0,12,97.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Florida,Osceola County,245902.0,2823.0,201145.0,2809.0,43784.0,2999.0,23193.0,2114.0,12847.0,1622.0,7744.0,1050.0,973.0,317.0,22.0,34.0,Aguas Buenas Municipio,Osceola,72_007,12_097,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
88,7.0,17,31.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Illinois,Cook County,5236008.0,8026.0,4424233.0,10635.0,810967.0,11783.0,575364.0,10651.0,101344.0,4126.0,134259.0,4548.0,808.0,265.0,22.0,34.0,Aguas Buenas Municipio,Cook,72_007,17_031,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
89,7.0,48,201.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Texas,Harris County,3799782.0,7697.0,3078709.0,10666.0,720853.0,11441.0,543415.0,10395.0,112535.0,3939.0,64903.0,3114.0,220.0,131.0,16.0,26.0,Aguas Buenas Municipio,Harris,72_007,48_201,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
90,7.0,72,5.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Aguadilla Municipio,64515.0,796.0,58541.0,955.0,5974.0,795.0,4564.0,745.0,1410.0,343.0,,,,,33.0,30.0,Aguas Buenas Municipio,Aguadilla Municipio,72_007,72_005,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
91,7.0,72,23.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Cabo Rojo Municipio,51841.0,487.0,48666.0,734.0,3175.0,708.0,2264.0,586.0,911.0,345.0,,,,,10.0,18.0,Aguas Buenas Municipio,Cabo Rojo Municipio,72_007,72_023,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
92,7.0,72,25.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Caguas Municipio,140477.0,1045.0,129604.0,1129.0,10873.0,1131.0,7447.0,1003.0,3426.0,612.0,,,,,47.0,50.0,Aguas Buenas Municipio,Caguas Municipio,72_007,72_025,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
93,7.0,72,33.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Cataño Municipio,26790.0,457.0,24448.0,446.0,2342.0,578.0,1065.0,407.0,1277.0,407.0,,,,,6.0,11.0,Aguas Buenas Municipio,Cataño Municipio,72_007,72_033,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
94,7.0,72,41.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Cidra Municipio,46445.0,641.0,42528.0,843.0,3917.0,702.0,2671.0,604.0,1246.0,395.0,,,,,7.0,12.0,Aguas Buenas Municipio,Cidra Municipio,72_007,72_041,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
95,7.0,72,51.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Dorado Municipio,36415.0,513.0,34561.0,357.0,1854.0,512.0,520.0,260.0,1334.0,434.0,,,,,16.0,24.0,Aguas Buenas Municipio,Dorado Municipio,72_007,72_051,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
96,7.0,72,77.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Juncos Municipio,40847.0,785.0,38075.0,623.0,2772.0,674.0,1233.0,425.0,1539.0,552.0,,,,,19.0,30.0,Aguas Buenas Municipio,Juncos Municipio,72_007,72_077,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
97,7.0,72,97.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,Mayagüez Municipio,91234.0,853.0,83516.0,993.0,7718.0,1045.0,5129.0,841.0,2589.0,516.0,,,,,12.0,19.0,Aguas Buenas Municipio,Mayagüez Municipio,72_007,72_097,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
98,7.0,72,127.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,,,,,15.0,24.0,Aguas Buenas Municipio,San Juan Municipio,72_007,72_127,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
99,7.0,72,129.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,San Lorenzo Municipio,43043.0,390.0,40712.0,625.0,2331.0,527.0,1780.0,503.0,551.0,201.0,,,,,36.0,60.0,Aguas Buenas Municipio,San Lorenzo Municipio,72_007,72_129,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
100,7.0,ISL,0.0,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,U.S. Island Areas,-,,,,,,,,,,,,,,,12.0,20.0,Aguas Buenas Municipio,,72_007,U.S. Island Areas,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
101,9.0,09,3.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Connecticut,Hartford County,864500.0,2839.0,753028.0,3572.0,110505.0,3917.0,74302.0,3142.0,14755.0,1193.0,21448.0,1400.0,967.0,342.0,65.0,100.0,Aibonito Municipio,Hartford,72_009,09_003,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
102,9.0,10,3.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Delaware,New Castle County,512778.0,3039.0,436208.0,2947.0,76414.0,3178.0,53744.0,2543.0,2529.0,400.0,20141.0,1681.0,156.0,162.0,11.0,17.0,Aibonito Municipio,New Castle,72_009,10_003,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
103,9.0,12,83.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Florida,Marion County,306334.0,2259.0,261444.0,2650.0,44884.0,2697.0,29583.0,2060.0,7950.0,1061.0,7351.0,1022.0,6.0,10.0,6.0,10.0,Aibonito Municipio,Marion,72_009,12_083,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
104,9.0,36,55.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,New York,Monroe County,724938.0,3101.0,619884.0,3379.0,104854.0,3925.0,74221.0,2970.0,13942.0,1078.0,16691.0,2143.0,200.0,159.0,15.0,23.0,Aibonito Municipio,Monroe,72_009,36_055,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
105,9.0,36,81.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,New York,Queens County,2258719.0,4676.0,2009649.0,5517.0,248803.0,6758.0,149960.0,4966.0,52275.0,2877.0,46568.0,2682.0,267.0,144.0,16.0,27.0,Aibonito Municipio,Queens,72_009,36_081,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
106,9.0,42,71.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Pennsylvania,Lancaster County,488367.0,1951.0,429068.0,2405.0,58854.0,2239.0,41240.0,1755.0,9862.0,1078.0,7752.0,1052.0,445.0,220.0,17.0,26.0,Aibonito Municipio,Lancaster,72_009,42_071,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
107,9.0,72,5.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Aguadilla Municipio,64515.0,796.0,58541.0,955.0,5974.0,795.0,4564.0,745.0,1410.0,343.0,,,,,15.0,25.0,Aibonito Municipio,Aguadilla Municipio,72_009,72_005,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
108,9.0,72,7.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Aguas Buenas Municipio,31204.0,418.0,29983.0,360.0,1221.0,368.0,495.0,226.0,726.0,293.0,,,,,52.0,83.0,Aibonito Municipio,Aguas Buenas Municipio,72_009,72_007,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
109,9.0,72,21.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Bayamón Municipio,214319.0,1181.0,196841.0,1398.0,17478.0,1221.0,10625.0,928.0,6853.0,849.0,,,,,19.0,28.0,Aibonito Municipio,Bayamón Municipio,72_009,72_021,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
110,9.0,72,35.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Cayey Municipio,46730.0,621.0,42266.0,802.0,4464.0,775.0,3192.0,666.0,1272.0,419.0,,,,,15.0,24.0,Aibonito Municipio,Cayey Municipio,72_009,72_035,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
111,9.0,72,43.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Coamo Municipio,39276.0,482.0,36660.0,494.0,2616.0,576.0,1615.0,457.0,1001.0,348.0,,,,,15.0,24.0,Aibonito Municipio,Coamo Municipio,72_009,72_043,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
112,9.0,72,45.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Comerío Municipio,19746.0,364.0,18734.0,205.0,1012.0,408.0,375.0,177.0,637.0,360.0,,,,,76.0,123.0,Aibonito Municipio,Comerío Municipio,72_009,72_045,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
113,9.0,72,47.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Corozal Municipio,38684.0,395.0,37642.0,279.0,1042.0,288.0,340.0,139.0,702.0,281.0,,,,,13.0,20.0,Aibonito Municipio,Corozal Municipio,72_009,72_047,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
114,9.0,72,63.0,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,Gurabo Municipio,41816.0,498.0,39511.0,633.0,2305.0,548.0,1378.0,505.0,927.0,324.0,,,,,17.0,25.0,Aibonito Municipio,Gurabo Municipio,72_009,72_063,inflow_05_09_Puerto Rico.csv,2005,2009,,,,,,,,,,
